frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_CM_abs_A,PY_I_HOT_abs_A,PY_I_RTN_abs_A,PY_I_CM_abs_A,LT_I_HOT_dBuA,LT_I_RTN_dBuA,LT_I_CM_dBuA,PY_I_HOT_dBuA,PY_I_RTN_dBuA,PY_I_CM_dBuA,error_CM_PY_minus_LT_dB,error_HOT_PY_minus_LT_dB,error_RTN_PY_minus_LT_dB,LT_I_CM_phase_deg,PY_I_CM_phase_deg
495450.1908048145,0.00275568214496369,0.0027556821449636923,0.005511364289927383,0.0027556821449606713,0.0027556821449606713,0.0055113642899213425,68.80458244577638,68.80458244577638,74.825182359056,68.80458244576685,68.80458244576685,74.82518235904648,-9.521272659185342e-12,-9.521272659185342e-12,-9.521272659185342e-12,-179.99150377424903,-179.99150377428032
501187.233627297,0.002667081025456267,0.002667081025456271,0.005334162050912538,0.0026670810254611353,0.0026670810254611353,0.005334162050922271,68.52072419361777,68.52072419361777,74.54132410689739,68.52072419363361,68.52072419363361,74.54132410691324,1.5845103007450234e-11,1.5845103007450234e-11,1.5845103007450234e-11,-179.99141822320544,-179.99141822339638
506990.7082747293,0.002580521329910082,0.0025805213299100746,0.005161042659820156,0.002580521329908262,0.002580521329908262,0.005161042659816524,68.23414906369364,68.23414906369361,74.25474897697325,68.23414906368751,68.23414906368751,74.25474897696714,-6.110667527536862e-12,-6.124878382252064e-12,-6.0964566728216596e-12,-179.99133144713736,-179.99133144698294
512861.3839913902,0.0024959550900502314,0.002495955090050228,0.004991910180100459,0.0024959550900481155,0.0024959550900481155,0.004991910180096231,67.94473533560166,67.94473533560166,73.96533524888129,67.9447353355943,67.9447353355943,73.96533524887393,-7.361222742474638e-12,-7.361222742474638e-12,-7.361222742474638e-12,-179.99124342839986,-179.99124342821952
518800.03892898676,0.0024133354889489616,0.0024133354889489594,0.0048266709778979205,0.002413335488948326,0.002413335488948326,0.004826670977896652,67.65235398787749,67.65235398787749,73.67295390115711,67.6523539878752,67.6523539878752,73.67295390115483,-2.2879476091475226e-12,-2.2879476091475226e-12,-2.2879476091475226e-12,-179.9911541493549,-179.99115414965897
524807.4602497985,0.0023326168318175975,0.0023326168318176014,0.004665233663635198,0.0023326168318233793,0.0023326168318233793,0.004665233663646759,67.35686810211567,67.35686810211568,73.3774680153953,67.3568681021372,67.3568681021372,73.37746801541682,2.1529444893531036e-11,2.1529444893531036e-11,2.1515234038815834e-11,-179.99106359328707,-179.9910635931778
530884.4442310147,0.002253754517658811,0.002253754517658812,0.004507509035317623,0.002253754517656273,0.002253754517656273,0.004507509035312546,67.05813220552277,67.05813220552277,73.07873211880239,67.05813220551299,67.05813220551299,73.0787321187926,-9.79127889877418e-12,-9.777068044058979e-12,-9.777068044058979e-12,-179.99097173997222,-179.9909717399208
537031.7963702793,0.0021767050115991103,0.0021767050115991085,0.004353410023198219,0.002176705011591905,0.002176705011591905,0.00435341002318381,66.75599154347474,66.75599154347474,72.77659145675436,66.75599154344599,66.75599154344599,72.77659145672561,-2.8748559088853654e-11,-2.8748559088853654e-11,-2.8748559088853654e-11,-179.99087856982658,-179.99087857023835
543250.3314924602,0.002101425818071045,0.0021014258180710467,0.004202851636142092,0.0021014258180785243,0.0021014258180785243,0.0042028516361570485,66.45028127373338,66.4502812737334,72.470881187013,66.45028127376429,66.45028127376429,72.47088118704391,3.090860900556436e-11,3.090860900556436e-11,3.0894398150849156e-11,-179.99078406364717,-179.9907840636157
549540.8738576518,0.0020278754547409066,0.002027875454740906,0.004055750909481812,0.002027875454734406,0.002027875454734406,0.004055750909468812,66.14082557161129,66.14082557161127,72.1614254848909,66.14082557158343,66.14082557158343,72.16142548486306,-2.7839064387080725e-11,-2.7853275241795927e-11,-2.7839064387080725e-11,-179.99068819883988,-179.99068819859323
555904.2572704313,0.001956013426916119,0.0019560134269161226,0.003912026853832242,0.001956013426917604,0.001956013426917604,0.003912026853835208,65.8274366329127,65.82743663291271,71.84803654619232,65.82743663291929,65.82743663291929,71.8480365461989,6.579625733138528e-12,6.59383658785373e-12,6.579625733138528e-12,-179.99059095258102,-179.99059095267523
562341.3251903771,0.0018858002029754236,0.0018858002029754207,0.003771600405950844,0.0018858002029775653,0.0018858002029775653,0.0037716004059551306,65.5099135629179,65.50991356291789,71.53051347619753,65.50991356292778,65.50991356292778,71.53051347620739,9.86233317235019e-12,9.876544027065393e-12,9.890754881780595e-12,-179.9904923017501,-179.99049230222687
568852.9308438698,0.0018171971901659188,0.001817197190165919,0.003634394380331838,0.0018171971901679632,0.0018171971901679632,0.0036343943803359264,65.18804113233911,65.18804113233911,71.20864104561873,65.18804113234889,65.18804113234889,71.20864104562851,9.777068044058979e-12,9.777068044058979e-12,9.777068044058979e-12,-179.9903922224346,-179.990392222356
575439.9373371857,0.0017501667112024483,0.0017501667112024475,0.003500333422404896,0.0017501667112009114,0.0017501667112009114,0.0035003334224018227,64.86158838294749,64.86158838294747,70.88218829622711,64.86158838293986,64.86158838293986,70.88218829621948,-7.631228982063476e-12,-7.631228982063476e-12,-7.617018127348274e-12,-179.99029068660855,-179.99029068677766
582103.2177709006,0.0016846719814192395,0.0016846719814192412,0.0033693439628384807,0.0016846719814233475,0.0016846719814233475,0.003369343962846695,64.53030705931167,64.53030705931168,70.55090697259129,64.53030705933286,64.53030705933286,70.55090697261248,2.1188384380366188e-11,2.1188384380366188e-11,2.1174173525650986e-11,-179.99018766743382,-179.9901876676587
588843.6553556185,0.0016206770865998268,0.0016206770865998259,0.0032413541731996526,0.0016206770865970627,0.0016206770865970627,0.0032413541731941254,64.19392984073366,64.19392984073366,70.21452975401328,64.19392984071885,64.19392984071885,70.21452975399848,-1.4807710613240488e-11,-1.4807710613240488e-11,-1.4807710613240488e-11,-179.99008313551835,-179.9900831354381
595662.1435290404,0.001558146961265573,0.0015581469612655735,0.0031162939225311465,0.0015581469612644364,0.0015581469612644364,0.0031162939225288728,63.85216834088624,63.852168340886244,69.87276825416586,63.852168340879906,63.852168340879906,69.87276825415952,-6.338041202980094e-12,-6.330935775622493e-12,-6.338041202980094e-12,-179.9899770583793,-179.9899770586193
602559.5860743881,0.001497047367684755,0.0014970473676847553,0.00299409473536951,0.0014970473676825602,0.0014970473676825602,0.0029940947353651205,63.504710839174436,63.504710839174436,69.52531075245406,63.504710839161696,63.504710839161696,69.52531075244133,-1.2732925824820995e-11,-1.2740031252178596e-11,-1.2740031252178596e-11,-179.9898694033592,-179.98986940352836
609536.8972401998,0.0014373448753108578,0.001437344875310854,0.002874689750621712,0.001437344875309013,0.001437344875309013,0.002874689750618026,63.15121969774751,63.15121969774749,69.17181961102712,63.15121969773636,63.15121969773636,69.17181961101599,-1.1127099242003169e-11,-1.1148415524075972e-11,-1.113420466936077e-11,-179.9897601340296,-179.98976013403203
616595.0018615132,0.0013790068408256696,0.0013790068408256703,0.00275801368165134,0.001379006840823077,0.001379006840823077,0.002758013681646154,62.79132841163115,62.791328411631156,68.81192832491078,62.79132841161483,62.79132841161483,68.81192832489445,-1.6328272067767102e-11,-1.63211666404095e-11,-1.6328272067767102e-11,-179.98964921119614,-179.98964921120714
623734.8354824507,0.001322001388666403,0.001322001388666403,0.002644002777332806,0.0013220013886667595,0.0013220013886667595,0.002644002777333519,62.42463822689317,62.42463822689317,68.4452381401728,62.42463822689552,62.42463822689552,68.44523814017515,2.3447910280083306e-12,2.3447910280083306e-12,2.3447910280083306e-12,-179.9895365930385,-179.9895365929515
630957.3444802251,0.0012662973920876852,0.0012662973920876826,0.002532594784175368,0.0012662973920904486,0.0012662973920904486,0.0025325947841808973,62.050714249096444,62.05071424909643,68.07131416237607,62.05071424911541,62.05071424911541,68.07131416239503,1.8957280190079473e-11,1.8964385617437074e-11,1.8978596472152276e-11,-179.98942223318272,-179.98942223352356
638263.486190581,0.0012118644546867334,0.0012118644546867325,0.002423728909373466,0.0012118644546885637,0.0012118644546885637,0.0024237289093771274,61.66908094654679,61.669080946546785,67.68968085982641,61.66908094655991,61.66908094655991,67.68968085983954,1.3130829756846651e-11,1.311661890213145e-11,1.312372432948905e-11,-179.98930608300958,-179.98930608299491
645654.2290346882,0.0011586728924119776,0.0011586728924119771,0.0023173457848239547,0.0011586728924110068,0.0011586728924110068,0.0023173457848220135,61.27921693201799,61.27921693201798,67.2998168452976,61.279216932010705,61.279216932010705,67.29981684529034,-7.261746759468224e-12,-7.283063041541027e-12,-7.275957614183426e-12,-179.9891880865479,-179.9891880865967
653130.5526475054,0.0011066937160368556,0.0011066937160368572,0.002213387432073713,0.001106693716036691,0.001106693716036691,0.002213387432073382,60.88054887936185,60.880548879361854,66.90114879264146,60.880548879360546,60.880548879360546,66.90114879264017,-1.2931877790833823e-12,-1.3002932064409833e-12,-1.3073986337985843e-12,-179.98906818365077,-179.98906818393345
660693.4480076296,0.001055898614096546,0.0010558986140965457,0.0021117972281930915,0.001055898614095862,0.001055898614095862,0.002111797228191724,60.47244439705703,60.47244439705702,66.49304431033664,60.4724443970514,60.4724443970514,66.49304431033103,-5.6132876125047915e-12,-5.6346038945775945e-12,-5.6203930398623925e-12,-179.9889463080425,-179.98894630803338
668343.9175686486,0.0010062599362280287,0.0010062599362280291,0.002012519872456058,0.0010062599362283433,0.0010062599362283433,0.0020125198724566867,60.05420363601934,60.054203636019345,66.07480354929896,60.05420363602205,60.05420363602205,66.07480354930168,2.7142732506035827e-12,2.7142732506035827e-12,2.7071678232459817e-12,-179.98882238447158,-179.98882238419267
676082.9753920162,0.0009577506769661793,0.0009577506769661776,0.001915501353932357,0.0009577506769652284,0.0009577506769652284,0.0019155013539304568,59.62504935254521,59.625049352545204,65.64564926582483,59.62504935253659,59.62504935253659,65.64564926581622,-8.611777957412414e-12,-8.618883384770015e-12,-8.611777957412414e-12,-179.98869632834786,-179.98869632856076
683911.6472814642,0.000910344459920941,0.0009103444599209416,0.0018206889198418826,0.0009103444599219687,0.0009103444599219687,0.0018206889198439373,59.18411507140551,59.184115071405515,65.20471498468514,59.18411507141531,59.18411507141531,65.20471498469493,9.79127889877418e-12,9.805489753489383e-12,9.798384326131782e-12,-179.9885680458615,-179.98856804639482
691830.9709189718,0.0008640155223920945,0.0008640155223920946,0.001728031044784189,0.0008640155223911608,0.0008640155223911608,0.0017280310447823216,58.73043089653799,58.73043089653799,64.7510308098176,58.7304308965286,58.7304308965286,64.75103080980823,-9.379164112033322e-12,-9.386269539390923e-12,-9.386269539390923e-12,-179.98843742962387,-179.9884374298906
699841.9960023093,0.0008187387003242046,0.0008187387003242049,0.0016374774006484094,0.0008187387003236724,0.0008187387003236724,0.0016374774006473448,58.26290638407107,58.26290638407107,64.2835062973507,58.26290638406542,58.26290638406542,64.28350629734504,-5.6559201766503975e-12,-5.6559201766503975e-12,-5.6559201766503975e-12,-179.98830435559154,-179.98830435546424
707945.7843841742,0.0007744894136853838,0.0007744894136853844,0.0015489788273707682,0.0007744894136871597,0.0007744894136871597,0.0015489788273743193,57.78030971732236,57.78030971732237,63.80090963060199,57.780309717342284,57.780309717342284,63.80090963062191,1.9916512883355608e-11,1.992361831071321e-11,1.9916512883355608e-11,-179.98816868042167,-179.98816868031446
716143.4102129388,0.0007312436521920663,0.0007312436521920661,0.0014624873043841324,0.0007312436521913013,0.0007312436521913013,0.0014624873043826026,57.281242181328196,57.281242181328196,63.30184209460782,57.28124218131911,57.28124218131911,63.30184209459873,-9.087841590371681e-12,-9.087841590371681e-12,-9.087841590371681e-12,-179.98803023817752,-179.98803023803464
724435.9600750272,0.000688977961371443,0.0006889779613714431,0.0013779559227428862,0.0006889779613694219,0.0006889779613694219,0.0013779559227388438,56.764106603381855,56.764106603381855,62.78470651666148,56.764106603356375,56.764106603356375,62.784706516636,-2.5480062504357193e-11,-2.5480062504357193e-11,-2.5480062504357193e-11,-179.98788883298784,-179.9878888329512
732824.5331389417,0.0006476694290077701,0.0006476694290077698,0.0012953388580155397,0.0006476694290065033,0.0006476694290065033,0.0012953388580130066,56.2270679634163,56.22706796341629,62.247667876695914,56.22706796339931,56.22706796339931,62.24766787667893,-1.6981971384666394e-11,-1.6996182239381596e-11,-1.6981971384666394e-11,-179.9877442328389,-179.98774423273628
741310.2413009556,0.000607295671902307,0.0006072956719023072,0.0012145913438046142,0.0006072956719038626,0.0006072956719038626,0.0012145913438077252,55.668003719746075,55.66800371974608,61.6886036330257,55.66800371976832,55.66800371976832,61.68860363304795,2.2247093056648737e-11,2.2247093056648737e-11,2.2239987629291136e-11,-179.9875961588175,-179.9875961586478
749894.2093324945,0.0005678348229704041,0.0005678348229704053,0.0011356696459408093,0.0005678348229710585,0.0005678348229710585,0.001135669645942117,55.08444044995922,55.08444044995923,61.10504036323885,55.08444044996922,55.08444044996922,61.10504036324885,9.99733629214461e-12,1.000444171950221e-11,9.990230864787009e-12,-179.98744427248045,-179.98744427245595
758577.5750292229,0.0005292655186373165,0.0005292655186373168,0.0010585310372746332,0.000529265518635897,0.000529265518635897,0.001058531037271794,54.473472017239295,54.4734720172393,60.49407193051892,54.473472017216,54.473472017216,60.49407193049562,-2.3298696305573685e-11,-2.3298696305573685e-11,-2.3305801732931286e-11,-179.9872881589308,-179.9872881586672
767361.4893618586,0.0004915668865627666,0.0004915668865627666,0.0009831337731255332,0.0004915668865636245,0.0004915668865636245,0.000983133773127249,53.83165239610974,53.83165239610974,59.852252309389364,53.831652396124895,53.831652396124895,59.85225230940452,1.5155876553762937e-11,1.5155876553762937e-11,1.5155876553762937e-11,-179.98712729946317,-179.9871272999432
776247.1166287318,0.0004547185336761591,0.0004547185336761593,0.0009094370673523184,0.00045471853367672874,0.00045471853367672874,0.0009094370673534575,53.15485311573835,53.15485311573836,59.17545302901797,53.15485311574923,53.15485311574923,59.17545302902886,1.0885514711844735e-11,1.0885514711844735e-11,1.0871303857129533e-11,-179.98696104221693,-179.9869610424704
785235.6346101124,0.0004187005344657986,0.00041870053446579875,0.0008374010689315973,0.0004187005344669221,0.0004187005344669221,0.0008374010689338442,52.438070305257085,52.43807030525709,58.45867021853671,52.43807030528039,52.43807030528039,58.458670218560016,2.3305801732931286e-11,2.3305801732931286e-11,2.3298696305573685e-11,-179.98678854623842,-179.98678854613405
794328.2347243227,0.0003834934195910224,0.0003834934195910223,0.0007669868391820447,0.00038349341959121306,0.00038349341959121306,0.0007669868391824261,51.67515832477032,51.67515832477032,57.69575823804995,51.67515832477464,51.67515832477464,57.69575823805426,4.312994406063808e-12,4.320099833421409e-12,4.320099833421409e-12,-179.98660871088825,-179.98660871110522
